DATAFLOW,FREQ,REF_AREA,DATA_TYPE,TYPE_OF_CROP,DESTINATION_WINEGRAPES,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_TYPE_OF_CROP_EUCODE,NOTE_TYPE_OF_CROP,NOTE_DESTINATION_WINEGRAPES,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,CHICNOPEN,ALL,2026,14072,,,,,V2700_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,CICRADIFRE_OPEN,ALL,2025,22135,,,,,V2710_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,CICRADIFRE_OPEN,ALL,2026,14072,,,,,V2710_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,COMMEAT,ALL,2025,352757,,,,,C1110,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,COMMEAT,ALL,2026,451962,,,,,C1110,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,COURINGRE,ALL,2025,1166,,,,,V3420_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,COURINOPE,ALL,2025,9215,,,,,V3420_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,COURINOPE,ALL,2026,9304,,,,,V3420_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,CRAT,ALL,2025,45,,,,,F3100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,CUCUINGRE,ALL,2025,802,,,,,V3200S,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,ECENEDEDF,ALL,2025,1606,,,,,F1211,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,ECENEDEDF,ALL,2026,2035,,,,,F1211,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,EGGINGRE,ALL,2025,2358,,,,,V3410_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,EGGINOPE,ALL,2025,781,,,,,V3410_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,EGGINOPE,ALL,2026,893,,,,,V3410_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,ERORSHCO,ALL,2025,1250,,,,,F1121,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,ERORSHCO,ALL,2026,1731,,,,,F1121,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,ETRNSITENDE,ALL,2025,761,,,,,F1221,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,ETRNSITENDE,ALL,2026,933,,,,,F1221,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,FENNOPENF,ALL,2025,2129,,,,,V4920_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,FENNOPENF,ALL,2026,1989,,,,,V4920_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,FIG,ALL,2025,164,,,,,F2100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,FRESNEYBEA,ALL,2025,3179,,,,,V5200_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,FRESNEYBEA,ALL,2026,2529,,,,,V5200_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,GARLIC,ALL,2025,145,,,,,V4600,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,GLOBICHOKE,ALL,2025,135,,,,,V2800,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,GLOBICHOKE,ALL,2026,68,,,,,V2800,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,GRAPEDOPWINE,ALL,2025,750907,,,,,W1110,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,GRAPEIGPWINE,ALL,2025,338640,,,,,W1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,HAZEL,ALL,2025,526,,,,,F4200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,HAZEL,ALL,2026,790,,,,,F4200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,HEMP,ALL,2025,1303,,,,,I2200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,HOPS,ALL,2025,33,,,,,I4000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,HTABG,ALL,2025,32144,,,,,V1310,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,HTABG,ALL,2026,27952,,,,,V1310,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,ITRSOYEAN,ALL,2025,258,,,,,C1200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,ITRSOYEAN,ALL,2026,256,,,,,C1200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,KIWI,ALL,2025,4740,,,,,F2200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,KIWI,ALL,2026,4996,,,,,F2200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,LEEKOPENFI,ALL,2025,2661,,,,,V2100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,LENTIL,ALL,2025,104,,,,,P9100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,LETTNGREEN,ALL,2025,3104,,,,,V2300S,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,LETTNOPEN,ALL,2025,2245,,,,,V2300_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,LETTNOPEN,ALL,2026,2328,,,,,V2300_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,LOTU,ALL,2025,434,,,,,F2900_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,MAIZE,ALL,2025,1347437,,,,,C1500,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,MAIZE,ALL,2026,1283274,,,,,C1500,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,MELOGREENHO,ALL,2025,4699,,,,,V3510_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,MELOOPENFI,ALL,2025,2093,,,,,V3510_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,MELOOPENFI,ALL,2026,2093,,,,,V3510_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,MXSOASANDS,ALL,2025,3085,,,,,C1400,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,MXSOASANDS,ALL,2026,3240,,,,,C1400,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,NECTA,ALL,2025,761,,,,,F1220,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,NECTA,ALL,2026,933,,,,,F1220,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,OATS,ALL,2025,3085,,,,,C1410,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,OATS,ALL,2026,3240,,,,,C1410,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,OFTP,ALL,2025,6815,,,,,V3120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,OFTP,ALL,2026,7600,,,,,V3120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,OFTTOT,ALL,2025,357,,,,,V3110,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,OFTTOT,ALL,2026,357,,,,,V3110,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,OHROIE,ALL,2025,10437,,,,,O1900,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,OLIVO,ALL,2025,10437,,,,,O1910,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,OLIVT,ALL,2025,47,,,,,O1100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,OLIVTAB_OIL,ALL,2025,10484,,,,,O1000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,OLIVTAB_OIL,ALL,2026,10512,,,,,O1000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,ONIOOPENF,ALL,2025,27366,,,,,V4210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,ONIOOPENF,ALL,2026,25092,,,,,V4210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,ORCERE,ALL,2025,50,,,,,F1241,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,ORCERE,ALL,2026,87,,,,,F1241,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,OTHALEAFSNOB,ALL,2025,65982,,,,,V2900_IV,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,OTHAPOHPS,ALL,2025,1332,,,,,I5000_V,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,OTHBROCI,ALL,2025,275,,,,,V1900_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,OTHBROCI,ALL,2026,271,,,,,V1900_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,OTHEETABLESGR,ALL,2025,66,,,,,V9000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,OTHETFRUITNOR,ALL,2025,240,,,,,F3900_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,OTHGRWINODI,ALL,2025,36682,,,,,W1190,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,OTHOLNOSES,ALL,2025,606,,,,,I1190_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,PEACH,ALL,2025,1606,,,,,F1210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,PEACH,ALL,2026,2035,,,,,F1210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,PEAENFIEL,ALL,2025,2253,,,,,V5100_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,PEAPROT,ALL,2025,682,,,,,P1100_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,PEAPROT,ALL,2026,678,,,,,P1100_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,PEAR,ALL,2025,1250,,,,,F1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,PEAR,ALL,2026,1731,,,,,F1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,PEAS,ALL,2025,5120,,,,,P1100_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,PEAS,ALL,2026,6349,,,,,P1100_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,PIGWETWINT,ALL,2025,352757,,,,,C1111,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,PIGWETWINT,ALL,2026,451962,,,,,C1111,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,PLSDSIEDFO,ALL,2025,486,,,,,F1112,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,PLSDSIEDFO,ALL,2026,530,,,,,F1112,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,PLSFRFESHC,ALL,2025,22020,,,,,F1111,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,PLSFRFESHC,ALL,2026,25356,,,,,F1111,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,PLUM,ALL,2025,2677,,,,,F1250,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,PLUM,ALL,2026,2784,,,,,F1250,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,POMETES,ALL,2025,2093,,,,,F2900_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,POTA,ALL,2025,239349,,,,,R1000_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,POTA,ALL,2026,210627,,,,,R1000_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,PRESIL,ALL,2025,1180,,,,,O2000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,PSEUDOCEREA,ALL,2025,33,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,RADIOPEN,ALL,2025,348,,,,,V4500_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,RAPE,ALL,2025,5487,,,,,I1111,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,RAPE,ALL,2026,9762,,,,,I1111,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,REDCURRA,ALL,2025,45,,,,,F3120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,REDRINGR,ALL,2025,1096,,,,,V3600S,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,REDRINOP,ALL,2025,2666,,,,,V3600_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,REDRINOP,ALL,2026,2852,,,,,V3600_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,RICE,ALL,2025,3468,,,,,C2000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,ROUSPBERRI,ALL,2025,705,,,,,F3200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,RYE,ALL,2025,258,,,,,C1210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,RYE,ALL,2026,256,,,,,C1210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,SAVOBAGEIN,ALL,2025,639,,,,,V1330,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,SAVOBAGEIN,ALL,2026,648,,,,,V1330,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,SHALLOT,ALL,2025,734,,,,,V4220,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,SHALLOT,ALL,2026,1129,,,,,V4220,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,SORGH,ALL,2025,32561,,,,,C1700,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,SORGH,ALL,2026,30432,,,,,C1700,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,SOYA,ALL,2025,411638,,,,,I1130,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,SOYA,ALL,2026,357946,,,,,I1130,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,SPINNGREEN,ALL,2025,778,,,,,V2500_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,SPINNOPEN,ALL,2025,471,,,,,V2500_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,STRAIEING,ALL,2025,1349,,,,,S0000S,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,SUNFLO,ALL,2025,21451,,,,,I1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,SUNFLO,ALL,2026,22222,,,,,I1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,SWCHERRIES,ALL,2025,6872,,,,,F1242,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,SWCHERRIES,ALL,2026,10147,,,,,F1242,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,SWEEATOES,ALL,2025,140,,,,,R9000_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,SWEEILING,ALL,2025,544,,,,,I5000_III,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,TABLEGRAPES,ALL,2025,2000,,,,,W1200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,TABLEGRAPES,ALL,2026,2000,,,,,W1200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,TITICALE,ALL,2025,2938,,,,,C1600,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,TITICALE,ALL,2026,3133,,,,,C1600,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,TOBAC,ALL,2025,8516,,,,,I3000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,TOMAGRENNH,ALL,2025,9770,,,,,V3100S,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,TOMAGRENNH_I,ALL,2025,9770,,,,,V3110_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,WALNU,ALL,2025,435,,,,,F4100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,WATENINGR,ALL,2025,1660,,,,,V3520_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,WATENINOP,ALL,2025,1342,,,,,V3520_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,WHEATD,ALL,2025,19840,,,,,C1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,WHEATD,ALL,2026,26987,,,,,C1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,WINEES,ALL,2025,1126229,,,,,W1100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,WINEES,ALL,2026,1126229,,,,,W1100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,WNEALY,ALL,2025,69540,,,,,C1310,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,WNEALY,ALL,2026,79971,,,,,C1310,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,ZUCCA,ALL,2025,27681,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD32,TP_QUIN_EXT,ZUCCA,ALL,2026,28246,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD33,ART,APPLE,ALL,2025,59,,,,,F1110,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD33,ART,APPLE,ALL,2026,59,,,,,F1110,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD33,ART,APRIC,ALL,2025,2,,,,,F1230,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD33,ART,APRIC,ALL,2026,2,,,,,F1230,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD33,ART,ASPAINGREOPEN,ALL,2025,1,,,,,V2600_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD33,ART,ASPAINGREOPEN,ALL,2026,1,,,,,V2600_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD33,ART,BARLEY,ALL,2025,41,,,,,C1300,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD33,ART,BARLEY,ALL,2026,41,,,,,C1300,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD33,ART,BEANK,ALL,2025,3,,,,,P1200_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD33,ART,BEANK,ALL,2026,3,,,,,P1200_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD33,ART,BLACKCURRA,ALL,2025,1,,,,,F3110,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD33,ART,BUBRY,ALL,2025,3,,,,,F3300,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD33,ART,BUCKWHEAT,ALL,2025,3,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD33,ART,CERFORRLEY,ALL,2025,34,,,,,G1100_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD33,ART,CEROIS,ALL,2025,928,,,,,G3000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD33,ART,CHERR,ALL,2025,3,,,,,F1240,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD33,ART,CHEST,ALL,2025,15,,,,,F4400,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD33,ART,CHICNOPEN,ALL,2025,3,,,,,V2700_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITD33,ART,CHICNOPEN,ALL,2026,3,,,,,V2700_II,,,,,,
