SOURCE_ID;ESTADO;SOURCE_NAME;SOURCE_OWNER;COUNTRY;TERRITORY;URL;VERDICT;EVIDENCE_PATH;NO_ATLAS_CORRENTE;IRMAOS_MESMA_FONTE;N_REGISTOS;N_VERSOES;ONDE;N_CITACOES;FIRST_ASSIGNMENT_COMMIT;FIRST_ASSIGNMENT_DATE;FIRST_ASSIGNMENT_BRANCH;FIRST_ASSIGNMENT_FILE;FIRST_ASSIGNMENT_SOURCE;DIVERGENCIAS
IT-T7-007;MISSING_FROM_CURRENT_ATLAS;Apofruit — Apofruit Notizie e conteúdo técnico;UNKNOWN;UNKNOWN;T7;https://www.apofruit.it;UNKNOWN;UNKNOWN;NAO;;1;1;ITALY-SOURCE-MASTER-V1.json;15;bd531977bf22;2026-09-07;claude/admiring-sagan-5zi0v3;ITALY-SOURCE-MASTER-V1.json;Apofruit — Apofruit Notizie e conteúdo técnico;
IT-T7-008;MISSING_FROM_CURRENT_ATLAS;Ortofruit Italia — ufficio tecnico;UNKNOWN;UNKNOWN;T7;https://www.ortofruititalia.it;UNKNOWN;UNKNOWN;NAO;;1;1;ITALY-SOURCE-MASTER-V1.json;15;bd531977bf22;2026-09-07;claude/admiring-sagan-5zi0v3;ITALY-SOURCE-MASTER-V1.json;Ortofruit Italia — ufficio tecnico;
IT-T7-009;MISSING_FROM_CURRENT_ATLAS;VOG — rede de cooperativas produtoras;UNKNOWN;UNKNOWN;T7;https://www.vog.it;UNKNOWN;UNKNOWN;NAO;;1;1;ITALY-SOURCE-MASTER-V1.json;15;bd531977bf22;2026-09-07;claude/admiring-sagan-5zi0v3;ITALY-SOURCE-MASTER-V1.json;VOG — rede de cooperativas produtoras;
IT-T7-010;MISSING_FROM_CURRENT_ATLAS;Melinda — rede de produtores da Val di Non;UNKNOWN;UNKNOWN;T7;https://www.melinda.it;UNKNOWN;UNKNOWN;NAO;;1;1;ITALY-SOURCE-MASTER-V1.json;15;bd531977bf22;2026-09-07;claude/admiring-sagan-5zi0v3;ITALY-SOURCE-MASTER-V1.json;Melinda — rede de produtores da Val di Non;
IT-T7-011;MISSING_FROM_CURRENT_ATLAS;CAVIT — rede cooperativa e sistema técnico;UNKNOWN;UNKNOWN;T7;https://www.cavit.it;UNKNOWN;UNKNOWN;NAO;;1;1;ITALY-SOURCE-MASTER-V1.json;15;bd531977bf22;2026-09-07;claude/admiring-sagan-5zi0v3;ITALY-SOURCE-MASTER-V1.json;CAVIT — rede cooperativa e sistema técnico;
IT-T7-012;MISSING_FROM_CURRENT_ATLAS;PICA — plataforma técnica;UNKNOWN;UNKNOWN;T7;NÃO SEI;UNKNOWN;UNKNOWN;NAO;;1;1;ITALY-SOURCE-MASTER-V1.json;42;bd531977bf22;2026-09-07;claude/admiring-sagan-5zi0v3;ITALY-SOURCE-MASTER-V1.json;PICA — plataforma técnica;
IT-T7-013;MISSING_FROM_CURRENT_ATLAS;CONAF — Consiglio Ordine Nazionale Dottori Agronomi e Forestali;CONAF;ITALY;T7 (também serve T12);https://www.conaf.it/;GREEN — fonte aberta, exemplo real observado e preservado;«Circolari e Delibere - CONAF» https://www.conaf.it/formazione-;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;CONAF — Consiglio Ordine Nazionale Dottori Agronomi e Forestali;
IT-T7-014;MISSING_FROM_CURRENT_ATLAS;Consorzi Agrari d'Italia — CAI;Consorzi Agrari d'Italia;ITALY;T7 (também serve T10);https://www.consorziagrariditalia.it/chi-siamo/;"YELLOW — registada como real e util, mas sem exemplo representativo do que entrega; rever com navegador antes de contratar coleta.";NÃO REPRESENTATIVO — o item que se conseguiu confirmar por HTTP e' papelada administrativa (codigo etico, termos, formulario) — prova que a organizacao existe, NAO prova o que ela publica na sua area tecnica. Um exemplo representativo exige navegador ou leitura humana da seccao de noticias.;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Consorzi Agrari d'Italia — CAI;
IT-T9-001;HISTORICAL_RED;páginas de atualidades de BASF, Bayer, Syngenta, Corteva…;UNKNOWN;FRANCE · SPAIN · ITALY;T9;https://www.agro.basf.it;NÃO SEI;nenhum;SIM;;25;25;ATLAS-DE-FONTES-EAME.md | ITALY-SOURCE-MASTER-V1.json;64;08ad43bd3106;2026-08-28;HEAD -> claude/sintonia-eame-repo-setup-xccfob;ATLAS-DE-FONTES-EAME.md;páginas de atualidades de BASF, Bayer, Syngenta, Corteva…;SOURCE_NAME: escolhido «páginas de atualidades de BASF, Bayer, Synge» (prova 75) sobre «BASF Italia — comunicação pública» (20)
IT-T9-002;MISSING_FROM_CURRENT_ATLAS;Bayer CropScience Italia — comunicação pública;UNKNOWN;UNKNOWN;T9;https://www.cropscience.bayer.it;UNKNOWN;UNKNOWN;NAO;;1;1;ITALY-SOURCE-MASTER-V1.json;75;bd531977bf22;2026-09-07;claude/admiring-sagan-5zi0v3;ITALY-SOURCE-MASTER-V1.json;Bayer CropScience Italia — comunicação pública;
IT-T9-003;MISSING_FROM_CURRENT_ATLAS;Syngenta Italia — comunicação pública;UNKNOWN;UNKNOWN;T9;https://www.syngenta.it;UNKNOWN;UNKNOWN;NAO;;1;1;ITALY-SOURCE-MASTER-V1.json;24;bd531977bf22;2026-09-07;claude/admiring-sagan-5zi0v3;ITALY-SOURCE-MASTER-V1.json;Syngenta Italia — comunicação pública;
IT-T9-004;MISSING_FROM_CURRENT_ATLAS;Corteva Italia — comunicação pública;UNKNOWN;UNKNOWN;T9;https://www.corteva.it;UNKNOWN;UNKNOWN;NAO;;1;1;ITALY-SOURCE-MASTER-V1.json;21;bd531977bf22;2026-09-07;claude/admiring-sagan-5zi0v3;ITALY-SOURCE-MASTER-V1.json;Corteva Italia — comunicação pública;
IT-T9-005;MISSING_FROM_CURRENT_ATLAS;Nufarm Italia — comunicação pública;UNKNOWN;UNKNOWN;T9;https://www.nufarm.com/it;UNKNOWN;UNKNOWN;NAO;;1;1;ITALY-SOURCE-MASTER-V1.json;18;bd531977bf22;2026-09-07;claude/admiring-sagan-5zi0v3;ITALY-SOURCE-MASTER-V1.json;Nufarm Italia — comunicação pública;
IT-T9-006;MISSING_FROM_CURRENT_ATLAS;FMC Italia — comunicação pública;UNKNOWN;UNKNOWN;T9;https://www.fmcagro.it;UNKNOWN;UNKNOWN;NAO;;1;1;ITALY-SOURCE-MASTER-V1.json;15;bd531977bf22;2026-09-07;claude/admiring-sagan-5zi0v3;ITALY-SOURCE-MASTER-V1.json;FMC Italia — comunicação pública;
IT-T9-007;MISSING_FROM_CURRENT_ATLAS;UPL Italia — comunicação pública;UNKNOWN;UNKNOWN;T9;https://www.upl-ltd.com/it;UNKNOWN;UNKNOWN;NAO;;1;1;ITALY-SOURCE-MASTER-V1.json;15;bd531977bf22;2026-09-07;claude/admiring-sagan-5zi0v3;ITALY-SOURCE-MASTER-V1.json;UPL Italia — comunicação pública;
IT-T9-008;MISSING_FROM_CURRENT_ATLAS;ADAMA Italia — comunicação pública;UNKNOWN;UNKNOWN;T9;https://www.adama.com/italia;UNKNOWN;UNKNOWN;NAO;;1;1;ITALY-SOURCE-MASTER-V1.json;78;bd531977bf22;2026-09-07;claude/admiring-sagan-5zi0v3;ITALY-SOURCE-MASTER-V1.json;ADAMA Italia — comunicação pública;
IT-T9-009;MISSING_FROM_CURRENT_ATLAS;Cifo;Cifo;ITALY;T9 (também serve T10);https://www.cifo.it/;GREEN — fonte aberta, exemplo real observado e preservado;«Newsroom - Cifo» https://www.cifo.it/newsroom/ — HTML, 39244 bytes lidos em;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Cifo;
IT-T9-010;MISSING_FROM_CURRENT_ATLAS;Serbios;Serbios;ITALY;T9 (também serve T3);https://www.serbios.it/;"YELLOW — registada como real e util, mas sem exemplo representativo do que entrega; rever com navegador antes de contratar coleta.";NÃO REPRESENTATIVO — o item que se conseguiu confirmar por HTTP e' papelada administrativa (codigo etico, termos, formulario) — prova que a organizacao existe, NAO prova o que ela publica na sua area tecnica. Um exemplo representativo exige navegador ou leitura humana da seccao de noticias.;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Serbios;
IT-T9-011;MISSING_FROM_CURRENT_ATLAS;Koppert Italia;Koppert Biological Systems;ITALY;T9 (também serve T3);https://www.koppert.it/;YELLOW — frequencia de atualizacao por provar;«Newsletter Koppert - Ricevere aggiornamenti sulla protezione delle colture;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Koppert Italia;
IT-T9-012;MISSING_FROM_CURRENT_ATLAS;CBC Biogard;CBC Europe — Biogard;ITALY;T9 (também serve T3);https://www.biogard.it/;GREEN — fonte aberta, exemplo real observado e preservado;«CURVE DI SCARICO E DI RILASCIO DEI DIFFUSORI SHIN-ETSUscarica il report»;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;CBC Biogard;
IT-T9-013;MISSING_FROM_CURRENT_ATLAS;Certis Belchim Italia;Certis Belchim;ITALY;T9 (também serve T10);https://www.certisbelchim.it/;"YELLOW — registada como real e util, mas sem exemplo representativo do que entrega; rever com navegador antes de contratar coleta.";NÃO REPRESENTATIVO — o item que se conseguiu confirmar por HTTP e' papelada administrativa (codigo etico, termos, formulario) — prova que a organizacao existe, NAO prova o que ela publica na sua area tecnica. Um exemplo representativo exige navegador ou leitura humana da seccao de noticias.;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Certis Belchim Italia;
