DATAFLOW,FREQ: Frequency,REF_AREA: Territory,DATA_TYPE: Indicator,TYPE_OF_CROP: Type of crop,PLANT_PROTECTION_PROD: Plant protection products and active ingredients,NUMBER_PHYTOS_TREAT: Number of phytosanitary treatments,LEVEL_OF_TOXICITY: Level of toxicity,TIME_PERIOD: Time,OBS_VALUE,OBS_STATUS: Observation status,NOTE_DS: Dataset note,NOTE_REF_AREA: Territory,NOTE_DATA_TYPE: Indicator,NOTE_TYPE_OF_CROP: Type of crop,NOTE_PLANT_PROTECTION_PROD: Plant protection products and active ingredients,NOTE_NUMBER_PHYTOS_TREAT: Number of phytosanitary treatments,NOTE_LEVEL_OF_TOXICITY: Level of toxicity,NOTE_TIME_PERIOD: Time,BASE_PER: Base year,UNIT_MEAS: Measure unit,UNIT_MULT: Multiplication unit
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,TOX: very toxic or toxic,2016,180,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,TOX: very toxic or toxic,2017,48,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,TOX: very toxic or toxic,2018,128,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,TOX: very toxic or toxic,2019,130,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,TOX: very toxic or toxic,2020,84,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,TOX: very toxic or toxic,2021,127,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,TOX: very toxic or toxic,2022,175,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,TOX: very toxic or toxic,2023,3898,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,TOX: very toxic or toxic,2024,1173,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,ALL: all items,2015,388040,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,ALL: all items,2016,411289,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,ALL: all items,2017,399138,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,ALL: all items,2018,278934,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,ALL: all items,2019,289616,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,ALL: all items,2020,329122,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,ALL: all items,2021,261401,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,ALL: all items,2022,220180,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,ALL: all items,2023,265144,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,ALL: all items,2024,214023,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,HARM: harmful,2015,101881,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,HARM: harmful,2016,112830,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,HARM: harmful,2017,82358,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,HARM: harmful,2018,45099,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,HARM: harmful,2019,63661,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,HARM: harmful,2020,76191,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,HARM: harmful,2021,66946,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,HARM: harmful,2022,32727,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,HARM: harmful,2023,19900,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,HARM: harmful,2024,21676,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2015,284347,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2016,296075,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2017,315212,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2018,232467,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2019,225495,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2020,252789,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2021,194455,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2022,181768,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2023,228376,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2024,183584,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2015,1812,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2016,2384,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2017,1568,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2018,1368,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2019,460,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2020,142,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2021,0,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2022,5685,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2023,16867,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2024,8763,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2015,408119,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2016,421677,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2017,422917,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2018,366569,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2019,379000,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2020,344474,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2021,235222,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2022,308426,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2023,493767,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2024,324678,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2015,81384,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2016,127672,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2017,108013,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2018,81642,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2019,80376,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2020,79388,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2021,55410,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2022,71698,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2023,65614,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2024,58998,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2015,326635,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2016,293995,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2017,314844,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2018,284500,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2019,298191,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2020,264831,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2021,179127,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2022,232882,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2023,349347,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2024,261313,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2015,100,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2016,10,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2017,60,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITC47: Brescia,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2018,427,,,,,,,,,,,,
