Provincia di vendita,N. Reg. , Prodotto fitosanitario venduto*,"Quantità 
(Kg o litri)"
RO,18232,BORDOFLOW NEW PFnPE,130.65
RO,18235,,0.2
RO,18235,CIOPPER PFnPE,50.2
RO,18241,IDRORAME FLOW PFnPE,14.72
RO,18242,LEPINOX PLUS PFnPE,13.02
RO,18244,MOMENTUM PFnPE,4.42
RO,18245,POLTIGLIA MANICA 20 WG PFnPE,39
RO,18251,TIOLENE PFnPE,25
RO,18253,VERDERAME 20 WG PFnPE,40.43
RO,18254,ZOLVIS 80 SECTOR PFnPE,16.5
RO,18256,NISUS 3B PFnPE,8
RO,18257,3LOGY PFnPE,1.2
RO,18259,BARBARIAN BIOGRADE 360 PFnPE,815.5
RO,18261,,22.5
RO,18261,BARCLAY GALLUP BIOGRADE 360 PFnPE,334.5
RO,18263,BIOLID UP PFnPE,66
RO,18266,COBRE NORDOX SUPER 75 WG PFnPE,2.3
RO,18267,CONTENDER 80 WG PFnPE,22.4
RO,18269,GLIFENE BIOGRADE PFnPE,1450.5
RO,18270,,675.5
RO,18270,GLIPHOGAN TOP CL PFnPE,1233.5
RO,18274,NEMGUARD GRANULES PFnPE,0.5
RO,18277,SHAMAL MK PLUS CL PFnPE,402.5
RO,18283,XEDAVIR PFnPE,2
RO,18284,,1
RO,18284,WANAX PFnPE,5.2
RO,18288,BEMOTIUS,10
RO,18292,YUKON,4520
RO,18299,DEED,332
RO,18304,CLOWN,9
RO,18310,,280
RO,18310,MELVAR,109
RO,18312,,196
RO,18313,FERRONITE PFNPE,491
RO,18313,FERRONITE PFNPE esca,72
RO,18318,PRINCIPAL FORTE,87.36
RO,18321,NITIDE,171
RO,18332,LOGRADO 360 SL,1845
RO,18337,CRESENDO,267.5
RO,18338,DITOFLO 700 WG,7
RO,18339,KELSOS,120
RO,18340,ALAKAZAM 500 WG,19
RO,18347,MONOBAC,60
RO,18359,TWINKLE,13
RO,18369,,120
RO,18369,HALVETIC,1650
RO,18379,STELLAR,1910
RO,18393,CURZATE EFFE WG,102
RO,18395,FOLTAN 50 SC,140
RO,18399,RISTER,260
RO,18401,,70
RO,18401,KINVARA ME,625
RO,18404,,85
RO,18404,AXIAL 50 EC,357
RO,18409,LADIVA,1.5
RO,18417,NIMBUS COMBI,49
RO,18424,BIOMAGNET AMBER,0
RO,18425,PRECISE,60
RO,18445,PANTERA TOP,2647
RO,18449,DIXY,3
RO,18459,FURY STAR,2780
RO,18461,AGIXA,240
RO,18469,ZOXIS TOP,200
RO,18477,PROBLAD,9
RO,18484,,72
RO,18484,CAYUNIS,2874
RO,18490,,2
RO,18490,BRIXTON,2198
RO,18495,,135
RO,18495,KYLEO TOP,680
RO,18497,PANORAMA,28
RO,18498,,43
RO,18518,,53
RO,18521,DINAPIC TRIPLE,104
RO,18525,,365
RO,18527,CIBORMOL,300
RO,18528,,56
RO,18528,ORONDIS ULTRA VEG,52
RO,18530,,160
RO,18530,WEEDMASTER PRO 540,3080
RO,18544,,1140
RO,18585,SHENZI 200 SC,494.3
RO,18589,SINCLARE,19
RO,18609,,5.7
RO,18609,MATSUDA WG PLUS,8.4
RO,18609,Matsuda Wg plus 100 gr,1
RO,18626,,2462.5
RO,18626,SURROUND WP CROP PROTECTANT,1312.5
RO,18642,IRONFORTE ANTILUMACA PFNPE,3
RO,18654,CARDIS,229
RO,18655,MISHA,773
RO,18700,FIBONSAD,34
RO,18703,,55
RO,18703,TECORLA,227
RO,18710,MACHO EVO,70
RO,18714,,655
RO,18716,PIMIENTO SUPER,190
RO,18720,U46 D-MAX,57
RO,18724,STARSHIP 100 SC,37
RO,18725,JIANUS,289
RO,18735,BISBITA,960
RO,18736,,75
RO,18737,NORCAS 45,150
RO,18748,PANDORA,24
RO,18750,,12
RO,18750,INTUITY PRO,38
RO,18767,,475
RO,18767,SORIALE,30
RO,18772,BLAIR,129
RO,18788,,5
RO,18788,SELEBEL,554.48
RO,18807,AFIDANE 20 SG,9.5
RO,18809,VIBALLA,89
RO,18814,GOLTIX TOP,60
RO,18817,,13
RO,18826,V-FLEX,16
RO,18827,KUNKOP 480 SC,48.75
RO,18838,EPRID,13.25
RO,18847,,3
RO,18847,CIREVO,28
RO,18864,NAIROBI 500 SC,2
RO,18865,CLOMAX,73
RO,18870,SPEAR-LEP II,50
RO,18912,,70
RO,18912,LORTAMA 25,2823
RO,18913,,10
RO,18913,TANARIS BEET,75
RO,18925,,204
RO,18926,AURA 2025,45
RO,18927,,12787.5
RO,18927,AF-X1 2025,14575
RO,19009,,38950
RO,19011,DIGEO XXI,200
TV,13,,10260
TV,13,THIOPRON,161285
TV,13,THIOPRON LT 10,10
TV,206,ALBENE,90
TV,298,CUPRIN,10
TV,599,ACUPRICO 76 WG,540
TV,619,VALGRAN,1
TV,747,,780
TV,747,ZOLFO SPRUZZABILE,1480
TV,909,POLISOLFURO DI CALCIO POLISENIO,125
TV,1155,CHEMOL 90 EL,9.25
TV,1156,CHEMOL,3091
TV,1156,CHEMOL LT 1,39
TV,1156,CHEMOL LT 25,1625
TV,1156,CHEMOL LT 5,170
TV,1573,BASAMID GRANULAT,160
TV,1583,,45305
TV,1583,MICROTHIOL DISPER SS,600
TV,1583,MICROTHIOL DISPERSS,651361
TV,1583,MICROTHIOL DISPERSS DA 15 KG,1170
TV,1850,IDRORAME FLOW,447.25
TV,1903,SULFURENE,125
TV,1936,,5350
TV,2191,WETTING PLUS,181
TV,2259,PASTA LUMACHICIDA IN GRANI,610
TV,2260,GASTROTOX E,1210
TV,2291,ESCA REGINA N,6
TV,2307,,51
TV,2307,VECTOR,6523
TV,2518,,8
TV,2525,LUMACID AGRO,50
TV,2603,ESCACIDE,165
TV,2732,,8
TV,2732,GOLTIX,522
TV,2923,,314
TV,2923,TIOVIT JET,6316
TV,2923,TIOVIT JET DA 1 KG,181
TV,2923,TIOVIT JET KG 1,50
TV,2923,TIOVIT JET KG 10,110
TV,2923,TIOVIT JET KG 25,650
TV,2983,NIMROD,11
TV,3065,OLIOCIN,50
TV,3102,OLEOTER,12
TV,3102,OLEOTER ML 500,17
TV,3132,SEPR-OIL,1.25
TV,3141,,36
TV,3182,AFITIN L,15
TV,3343,,121
TV,3343,U46 M CLASS,1884
TV,3412,SYLLIT 65,154
TV,3486,,1
TV,3486,TRISCABOL DG,65
TV,3503,AGRUMIN,3378
TV,3553,,1
TV,3553,CURZATE,1650
TV,3553,CURZATE KG 1,2
TV,3658,SIPCAMOL E,0.25
TV,3767,,156
TV,3767,FENOXILENE 200,53
TV,4090,MALERBANE CEREALI,60
TV,4701,PIRIMOR 50,65
TV,4710,,90
TV,4710,ALIETTE,3823
TV,4710,ALIETTE KG 1,5
TV,4710,ALIETTE KG 6,102
TV,5152,,45940
TV,5152,TIOSPOR WG,96319
TV,5152,TIOSPOR WG DA 1 KG,6
TV,5152,TIOSPOR WG DA 20 KG,1020
TV,5414,HERGON WP,10.1
TV,5574,LUMAKIDIN 5G,32
TV,5574,LUMAKIDIN 5G KG 5,40
TV,6136,GERMON L,13.3
TV,6322,OBSTHORMON 24A,10
TV,6438,BI-FEN,2
TV,6556,K-OBIOL DP2,27
TV,6557,,7
TV,6557,K-OBIOL EC 25,48
TV,6834,,1660
TV,6834,TEPETA COMBI FLOW,6380
TV,6873,IDRORAME 193,750
TV,6945,TOPAS 10 EC,68.75
TV,6945,TOPAS 10 EC LT 1,1
TV,6956,,15
TV,7020,,360
TV,7020,BAGNANTE CIFO,3304
TV,7053,PASTA CAFFARO NC,200
TV,7055,,90.5
TV,7055,PASTA CAFFARO BLU,31
TV,7368,TURFENE L,437
TV,7379,,0.5
TV,7379,VENZAR,0.5
TV,7401,,2098
TV,7401,POLTIGLIA CAFFARO 20 DF NEW,71
TV,7454,ORMONE AG COMPRESSE,0.2
TV,7483,DEVRINOL F,20
TV,7640,SPOLLONANTE G,60
TV,7644,TENSIL,127
TV,7700,,4.6
TV,7700,MATACAR FL,17.2
TV,7736,ZOLFO SCORREVOLE TRIVENTILATO 95% S,10900
TV,7737,,325
TV,7764,,520
TV,7764,TIOLENE,30048.5
TV,7911,,180
TV,7911,AIRONE EXTRA,1449
TV,7911,AIRONE EXTRA KG 10,10
TV,7919,,1445
TV,7919,TOUCHDOWN,990
TV,7922,OPALENE FLUID,41
TV,7930,,120
TV,7930,KERB FLO,1489
TV,7961,RIZOLEX  GOLD,141
TV,7983,ZODIAC DFF,40
TV,7984,STRATOS,2
TV,8023,,1303
TV,8023,SUMIALFA ECHO,2159
TV,8028,CALARIS,7
TV,8102,,128
TV,8102,MERPAN 80 WDG,1740
TV,8146,,38
TV,8146,GALLERY,514
TV,8184,CHALLENGE,540
TV,8225,BLUE SHIELD HI BIO,9790
TV,8259,,63
TV,8259,LAMDEX EXTRA,370
TV,8320,DELFIN,15
TV,8376,ARIANE II,90
TV,8376,ARIANE II LT 1,120
TV,8376,ARIANE II LT 5,130
TV,8498,FOLICUR WG,276.5
TV,8546,,24
TV,8546,DANITRON,35
TV,8557,AUXIGIB,170
TV,8558,PIRETRO VERDE,845
TV,8581,,2376
TV,8581,FOLIANE SC,3567
TV,8601,,9211
TV,8601,FOLPAN 80 WDG,37834
TV,8601,FOLPAN 80 WDG KG 1,9
TV,8601,FOLPAN 80 WDG KG 5,300
TV,8706,AMID THIN W,3.5
TV,8715,DIRAMID,14
TV,8735,,1797
TV,8735,TREBON 4P,4
TV,8735,TREBON UP,7728.75
TV,8735,"TREBON UP 0,5",3
TV,8735,"TREBON UP DA 0,5 LT",5.5
TV,8735,TREBON UP ML 500,94
TV,8795,VERTIMEC EC,101
TV,8801,,102.5
TV,8801,SCORE 25 EC,1669
TV,8801,"SCORE 25 EC LT 0,25",0.5
TV,8801,SCORE 25 EC LT 1,3
TV,8836,MIMIC,459
TV,8838,GERMON BEWURZELUNGSPUDER PER TALEE ,0.1
TV,8874,,12
TV,8874,ETOFUM - FL,23
TV,8874,ETOFUM FL,90
TV,8882,,19
TV,8882,ULTRA FINE OIL,219
TV,8899,,1000
TV,8899,ZOLFO VENTILATO RAMATO 5%,3300
TV,8934,,66
TV,8934,SCALA,51
TV,8937,,22
TV,8937,SHIRUDO,199.3
TV,9005,,28
TV,9005,AGIL,1572
TV,9005,AGIL LT 1,52
TV,9005,AGIL LT 5,115
TV,9012,CUPROCAFFARO MICRO,34
TV,9126,CONCORDE COMBI,60
TV,9210,,733
TV,9210,QUADRIS,15110
TV,9210,QUADRIS DA 1 LT,10
TV,9210,QUADRIS LT 1,2
TV,9244,ZIRAMIT 76 WG,20
TV,9280,TOPAS 200 EW,17
TV,9286,OHAYO,5
TV,9342,DELTRIN,5
TV,9373,CHORUS,13
TV,9380,FREEWAY 360,32238
TV,9422,,186.25
TV,9422,EVADE,2305.25
TV,9422,EVADE LT 1,55
TV,9422,EVADE LT 5,70
TV,9448,RIFLE 3-18 R BLU,163
TV,9449,EMERALD COMBI,709
TV,9509,PROMALIN NT,5.5
TV,9569,,22
TV,9569,ZETARAM 3B FL,1113
TV,9575,DRIBBLING 240 EC,30
TV,9578,,445.75
TV,9578,SWITCH,2836.55
TV,9578,"SWITCH DA 0,250 KG",1.25
TV,9578,SWITCH DA 1 KG,2
TV,9578,SWITCH KG 1,2
TV,9627,SOLUTION 20 DISPERSS,6490
TV,9655,,6
TV,9655,PRIMIAL WG,2
TV,9705,PREVITER,1142
TV,9723,DE-SPROUT N,30
TV,9724,TIOWETTING DF KG 10,100
TV,9724,TIOWETTING DF KG 25,425
TV,9790,CONTATTO 320,62
TV,9800,,996.3
TV,9800,MAVRIK SMART,2840.15
TV,9800,"MAVRIK SMART LT 0,15",1.95
TV,9800,MAVRIK SMART LT 1,4
TV,9809,MALVIN 80 WG,12
TV,9843,,21
TV,9843,BASAGRAN SG,491
TV,9954,,169
TV,9954,JOKER,2570
TV,9954,JOKER LT 1,72
TV,9954,JOKER LT 5,20
TV,10029,KING,17.1
TV,10048,KUMULUS TECNO,37700
TV,10117,,384
TV,10117,STRATOS ULTRA,11342
TV,10117,STRATOS ULTRA LT 1,47
TV,10117,STRATOS ULTRA LT 5,55
TV,10118,AMISTAR,257
TV,10142,VERNOIL,2160
TV,10158,PIREFLOR,196
TV,10161,,3
TV,10161,ORTIVA,688
TV,10221,PIMIENTO 600,1
TV,10263,DRIVER,4
TV,10305,OIKOS,458
TV,10306,MISTRAL,321
TV,10350,BLAST SG,60
TV,10357,RIGRON SG,36
TV,10381,CONCORDE 40 EW,1502
TV,10415,ARIC 480 L.S.,25
TV,10415,ARIC 480 L.S. ML 500,12
TV,10423,,64
TV,10423,LUMACHICIDA VEBI,112
TV,10423,LUMACHICIDA VEBI KG 5,110
TV,10425,SCUDEX,84.5
TV,10439,,15
TV,10439,SPRAY DUNGER GLOBAL,313
TV,10439,SPRAY DUNGER GLOBAL HD,60
TV,10474,TERDIM,340
TV,10479,,1031
TV,10479,NATURALIS,915
TV,10506,LALSTOP K61 WP,0.2
TV,10573,,300
TV,10573,KOCIDE 2000,10101
TV,10577,,63.5
TV,10577,METRIPHAR 70 WG,1403.5
TV,10585,,50
TV,10585,SULCOTREK,670
TV,10588,,233
TV,10588,BIOPIREN PLUS,2217
TV,10604,,86
TV,10604,EMERALD 40 EW,540
TV,10604,EMERALD 40 EW PFNPE,1.25
TV,10632,,150
TV,10632,COBRE NORDOX SUPER 75 WG,731
TV,10671,CUAGRO HI BIO,14290
TV,10701,,380
TV,10701,CUMETA FLOW,4315
TV,10741,,129
TV,10741,METACINQUE,3100
TV,10771,,683
TV,10771,MOST MICRO,3810
TV,10771,MOST MICRO LT 1,25
TV,10771,MOST MICRO LT 5,270
TV,10816,,3.75
TV,10816,PIRETRO GARDEN PFnPO,66
TV,10890,,5
TV,10890,FLiPPER,1069.8
TV,10890,FLiPPER LT 5,10
TV,10926,ALTOREX,294
TV,10929,,58
TV,10929,CHIKARA 25 WG,33.8
TV,10944,,19
TV,10944,KARATE ZEON,350.25
TV,10944,KARATE ZEON LT 1,1
TV,10948,VITISAN WG,185.5
TV,10976,,741
TV,10976,METEOR,5842
TV,10976,METEOR LT 1,8
TV,10999,,2
TV,10999,BETANAL SE,12
TV,11011,,55
TV,11011,DASH HC,1186
TV,11011,DASH HC LT 1,16
TV,11011,DASH HC LT 5,5
TV,11040,,70
TV,11041,METIX COMBI,18
TV,11044,TUREX,10
TV,11059,,16
TV,11059,BIOPOWER,319
TV,11070,TIOGOLD DISPERSS,234450
TV,11102,,29620
TV,11102,HELIOSOUFRE S,16951
TV,11107,ECO-TRAP,3
TV,11119,,339.7
TV,11119,FLINT,3116.4
TV,11119,"FLINT 50 WG KG 0,5",5.5
TV,11119,FLINT 50 WG KG 1,3
TV,11119,"FLINT DA 0,5 KG",1.5
TV,11120,ZENITH,62
TV,11133,,438.5
TV,11133,SHELTER,6231.5
TV,11133,"SHELTER KG 0,5",15
TV,11150,,775
TV,11150,ALL SEASONS,150
TV,11165,,52
TV,11183,PROGERBALIN LG,1
TV,11196,SULFAR,160
TV,11197,,80
TV,11197,VITENE 45 WG,5
TV,11206,,72.5
TV,11206,CODACIDE,3857
TV,11206,CODACIDE LT 10,140
TV,11206,"CODACIDE LT 2,5",65
TV,11243,,111
TV,11243,LEOPARD 5 EC,3096
TV,11243,LEOPARD 5 EC LT 1,33
TV,11252,LALSTOP Contans WG,180
TV,11253,CALLISTO,5
TV,11255,DIVAM FLOW,845
TV,11257,COSTAR WG,314.25
TV,11257,COSTAR WG GR 750,7.5
TV,11258,,10
TV,11258,FAZOR STAR,60
TV,11341,,72
TV,11341,STARANE GOLD,1738
TV,11341,STARANE GOLD  LT,2
TV,11353,,559
TV,11353,FUSILADE MAX,1468
TV,11393,BEETLE,223
TV,11402,MELODY COMBI,40
TV,11416,OVIPRON TOP,172
TV,11479,BRANCHER DIRADO,23
TV,11505,READY GERMIPLUS,2688
TV,11523,SEPRADINA 400 SC,12
TV,11526,,15
TV,11526,SULTAN,527
TV,11549,ISOMATE OFM ROSSO FLEX,16
TV,11551,ISOMATE C PLUS,19
TV,11552,ISOMATE C TT,2.5
TV,11561,NEEMAZAL T/S,35
TV,11569,CUPROXAT S.D.I.,17
TV,11619,TIOFLOR WDG,32
TV,11637,,5400
TV,11637,CUPROFIX C DISPERSS,614
TV,11649,,8.8
TV,11649,COMMAND 36 CS,46.6
TV,11654,VERIN,27
TV,11678,ACTELLIC 2/P NEWPHARM,54
TV,11690,GOAL 480 SC,24
TV,11693,,6.65
TV,11693,LASER,51.35
TV,11711,MEXIRAM HI BIO,54
TV,11760,,2040
TV,11760,POLITHIOL,24320
TV,11767,BIG MAIS,10
TV,11779,KOP-TWIN,1437
TV,11786,,0.9
TV,11786,AQ 10 WG,3.6
TV,11786,AQ 10 WG GR 30,0.03
TV,11793,XENTARI WG,63.5
TV,11857,,25
TV,11857,MIDAURIL COMBI,4268
TV,11862,LOBBY,23
TV,11872,RIFLE 3-18-R,120
TV,11908,VENTUREX 400 SC,76
TV,11908,VENTUREX 400 SC LT 5,155
TV,11944,ASPECT,20
TV,11964,POLTIGLIA CAFFARO 20 GD,480
TV,11991,NEEMIK TEN,9
TV,11999,,510
TV,11999,BUSSOLA WG NC,22655
TV,12010,TUAREG,5
TV,12023,KLARTAN SMART,21
TV,12041,,199
TV,12043,PREVICUR ENERGY,194
TV,12043,PREVICUR ENERGY LT 1,16
TV,12043,PREVICUR ENERGY LT 5,40
TV,12044,CURZATE SYSTEM,102.5
TV,12090,,250
TV,12090,MICROSED GEO,10
TV,12096,,10075
TV,12096,POLTIGLIA DISPERSS,89513
TV,12096,POLTIGLIA DISPERSS KG 15,315
TV,12100,,6
TV,12100,ASSET DUO,62
TV,12106,,201
TV,12106,TALENDO,1830.5
TV,12114,AUXIGER LG,62
TV,12133,JUVINAL GOLD,64
TV,12170,,9155
TV,12170,HELIOCUIVRE,8180
TV,12172,FERRAMOL,1
TV,12225,,2
TV,12225,TEPPEKI,49.88
TV,12235,FERRAMOL ESCA LUMACHICIDA PFnPO,45
TV,12319,KRONOS,332
TV,12361,ALGEDI,1.6
TV,12375,SUGAR 500 SC,105
TV,12381,,298
TV,12381,NU-FILM-P,580
TV,12391,FUEGO,0.5
TV,12395,CUTRIL TOP,90
TV,12437,DELAN 70 WG,332
TV,12452,EQUIP,12
TV,12453,,15
TV,12453,MILDICUT,1744
TV,12489,,1
TV,12522,METRO,12
TV,12529,,105
TV,12529,TUCANA 25 EC,537
TV,12534,,2
TV,12534,FOXTAIL,268.25
TV,12540,,2
TV,12548,XANILO 45 WG,737.5
TV,12566,PYGANIC 1.4,364
TV,12590,DIASTAR MAXI,4780
TV,12647,GLITTER,31
TV,12647,GLITTER LT 1,32
TV,12647,GLITTER LT 5,120
TV,12662,METAFOL 700 SC,60
TV,12662,METAFOL 700SC,685
TV,12671,,2.94
TV,12671,HARMONY 50 SX,90.6
TV,12671,HARMONY 50 SX GR 10,0.94
TV,12690,SPRUZIT INSETTICIDA CONCENTRATO PFn,0.08
TV,12691,SPRUZIT INSETTICIDA PRONTO USO PFnP,55
TV,12737,,4740
TV,12737,AIRONE PIU',21661
TV,12737,AIRONE PIU' WG KG 10,100
TV,12738,KING 360 HP,747
TV,12748,GRIFON PIU',16769
TV,12748,GRIFON PIU' KG 10,50
TV,12754,VERDRAM HI BIO,1590
TV,12756,,25
TV,12756,DICOTEX,335.5
TV,12759,OSSICLOR 35 WG,36
TV,12768,SPINTOR FLY,97
TV,12770,ALAR 85 GOLD,267
TV,12792,,8
TV,12792,MAGIC TANDEM,327
TV,12806,,90
TV,12806,FEDOR,1494
TV,12806,FEDOR KG 1,87
TV,12806,FEDOR KG 5,80
TV,12828,SITOFEX,145
TV,12831,INSIGNIA,25
TV,12835,,95.82
TV,12835,ISONET L E,722
TV,12836,ISONET Z,8.2
TV,12859,BORNEO,2
TV,12860,MILBEKNOCK,9
TV,12862,,105
TV,12862,CANTUS,215
TV,12863,FLORAMITE 240 SC,3
TV,12866,COLLIS,1
TV,12866,COLLIS LT 1,1
TV,12868,BELLIS,45
TV,12869,,86
TV,12869,SIGNUM,1878
TV,12873,FANTIC F WG,12
TV,12878,,4686
TV,12878,FOLPAN GOLD,37519
TV,12878,FOLPAN GOLD  DA 5 KG,135
TV,12878,FOLPAN GOLD DA 1 KG,38
TV,12878,FOLPAN GOLD KG 1,40
TV,12878,FOLPAN GOLD KG 5,75
TV,12883,,1530
TV,12883,PROSPER 300 CS,4818
TV,12883,PROSPER 300 CS   LT,11
TV,12883,PROSPER 300 CS LT 1,12
TV,12886,,2292
TV,12886,KARATHANE STAR,21842
TV,12886,KARATHANE STAR  LT.,10
TV,12886,KARATHANE STAR LT 1,25
TV,12888,,27.75
TV,12888,LEPINOX PLUS,15
TV,12889,AVOGADRO,22
TV,12916,,176
TV,12916,SACRON 45 WG,872
TV,12933,,19
TV,12940,,73
TV,12940,KARATE ZEON 1.5,342.5
TV,12940,KARATE ZEON 1.5 LT 1,6
TV,12940,KARATE ZEON 1.5 ML 500,3.5
TV,12949,AZUPEC 80 WG,20827
TV,12954,,60
TV,12954,SPECTRUM,2171
TV,12954,SPECTRUM LT 1,5
TV,12954,SPECTRUM LT 5,25
TV,12960,STARPROP,186
TV,12961,,25
TV,12961,HEREU,48
TV,12994,VIVER ELITE WG,109.5
TV,13012,,4610
TV,13012,FOLVIT 80 WDG,23543
TV,13012,FOLVIT 80 WDG DA 1 KG,50
TV,13018,,14
TV,13018,GONDOR,24
TV,13020,MICRORAM 35 WG,75
TV,13061,,269
TV,13061,BIOBIT DF,275
TV,13062,DiPel DF,176
TV,13064,,3677
TV,13064,VITENE ULTRA SC,13638.5
TV,13064,VITENE ULTRA SC DA 1 LT,5
TV,13065,,470
TV,13065,DOMARK 125,20.25
TV,13068,NEORAM WG,60
TV,13084,,221
TV,13084,TELDOR PLUS,1853
TV,13093,,70
TV,13093,STOMP AQUA,2198
TV,13093,STOMP AQUA  LT,2
TV,13093,STOMP AQUA LT 1,56
TV,13093,STOMP AQUA LT 10,20
TV,13093,STOMP AQUA LT 5,60
TV,13098,,60
TV,13098,ROUNDUP POWER 2.0,1765
TV,13104,ALGOR PLATIN,90
TV,13106,,104
TV,13106,IKANOS,508
TV,13108,CURAME BORDEAUX,44
TV,13116,,13.5
TV,13127,VALIS F,5198
TV,13127,VALIS F 1 KG,31
TV,13127,VALIS F 5 KG,45
TV,13149,POLTIGLIA MANICA 20 WG,19
TV,13150,CURAME 25 WG,66
TV,13152,OPTIX R DISPERSS,4970
TV,13154,,44
TV,13154,MONDAK 480 S,71
TV,13156,CAMBEL 480 S,11
TV,13158,REMEDIER,318
TV,13159,PRIMIAL,2
TV,13168,,59
TV,13168,LAUDIS,1224
TV,13168,LAUDIS LT 1,1
TV,13179,PLAYER COMBI SC,46
TV,13205,ZOLFO MANICA SCORREVOLE DOPPIO RAFF,345
TV,13211,,550
TV,13211,ZOLFO VENTILATO SCORREVOLE 96%,375
TV,13213,,99
TV,13218,FINALSAN PLUS,230
TV,13219,FINALSAN ULTIMA PFnPO,9
TV,13236,,11
TV,13236,BULLET,149
TV,13236,BULLET LT 1,60
TV,13236,BULLET LT 5,80
TV,13242,,119
TV,13242,NICOGAN V.O.,1944.5
TV,13244,,465
TV,13244,ZOLFO VENTILATO STELLA,5700
TV,13249,ZOLFO VENTILATO STELLA RAMATO S,400
TV,13250,,200
TV,13250,ZOLFO VENTILATO STELLA RAMATO B,45
TV,13252,PLAYER 250 SC,573
TV,13252,PLAYER 250 SC DA 1 LT,10
TV,13253,PLAYER SC,432
TV,13255,PLAYER GR,140
TV,13263,BORDORAM 20 WG PFNPE,0.2
TV,13285,,32
TV,13285,SEVERAL,151
TV,13290,,75
TV,13290,ZOLFO MANICA DOPPIO RAFFINATO VENTI,1520
TV,13313,CASPER,83
TV,13327,,6.55
TV,13327,GRANSTAR ULTRA SX,97.6
TV,13327,GRANSTAR ULTRA SX GR 200,3.2
TV,13327,GRANSTAR ULTRA SX GR 50,0.55
TV,13335,,23
TV,13367,DIVO,6
TV,13377,COLUMBUS,201
TV,13382,,4227.5
TV,13382,PERGADO SC,37218.5
TV,13382,"PERGADO SC DA 0,5 LT",1.5
TV,13382,PERGADO SC DA 1 LT,82
TV,13382,PERGADO SC LT 1,57
TV,13382,PERGADO SC ML 500,45.5
TV,13386,PROSARO,61
TV,13387,,4.24
TV,13387,FLORAMIX,105.47
TV,13388,BROADWAY,153.45
TV,13389,,1483
TV,13389,AFFIRM,19093
TV,13389,AFFIRM KG 1,8
TV,13389,AFFIRM KG 10,20
TV,13389,AFFIRM KG 5,15
TV,13391,CYTHRIN 50 EC,251
TV,13405,,2
TV,13430,TENOR SC,2.6
TV,13451,,1
TV,13451,SPARVIERO,37
TV,13466,,719
TV,13466,SPOTLIGHT PLUS,10039
TV,13471,NICOZEA OD,717
TV,13485,,36988
TV,13485,FOLPEC 80 WG ADVANCE,91965
TV,13485,FOLPEC 80 WG ADVANCE DA 10 KG,40
TV,13485,FOLPEC 80 WG ADVANCE KG 1,4
TV,13485,FOLPEC 80 WG ADVANCE KG 10,240
TV,13486,,84
TV,13486,JUDO,68.5
TV,13489,,226
TV,13489,CYMBAL,215.5
TV,13552,ZOLVIS 80 SECTOR,1015
TV,13560,,66
TV,13560,FORZA,9
TV,13581,,17225
TV,13581,ZOLVIS OTTANTA WG,26375
TV,13585,,1420
TV,13585,SOLOFOL,59305
TV,13586,VERDERAME 20 WG,250
TV,13592,,10
TV,13592,VOLARE,162
TV,13600,,25
TV,13600,ZOLFO S.A.I.M. DOPPIO VENTILATO SCO,5985
TV,13604,ZOLFO S.A.I.M. RAFFINATO DOPPIO VEN,500
TV,13635,POLTIGLIA 20 PB MANICA,68.5
TV,13637,,1085
TV,13637,PERGADO F,17365
TV,13689,,4
TV,13689,FLINT MAX,107.5
TV,13689,FLINT MAX GR 500,3.5
TV,13693,BACILLUS  CHEMIA PFnPE,8.24
TV,13693,BACILLUS CHEMIA,21
TV,13698,,480
TV,13698,VIVANDO,5195.75
TV,13698,VIVANDO DA 1 LT,12
TV,13698,VIVANDO LT 1,5
TV,13700,ATLANTIS PRO,171
TV,13714,,4830
TV,13714,FOLPEC 50 SC,7939
TV,13716,CAPTAN ARVESTA 80 WG,20
TV,13753,GAL-GONE,139
TV,13763,WING-P,270
TV,13771,NIMROD 250 EW,45
TV,13782,DOURO 10 WG,10
TV,13792,,10
TV,13792,STABILAN,102
TV,13796,,60
TV,13796,CELL,1267
TV,13809,,2060
TV,13809,FORCE ULTRA,125160
TV,13809,FORCE ULTRA DA 10 KG,180
TV,13809,FORCE ULTRA KG 10,20
TV,13823,,1
TV,13823,ALVERDE,30
TV,13838,XEDAVIR,2.5
TV,13841,,689
TV,13841,FOCUS ULTRA,1529
TV,13841,FOCUS ULTRA LT 1,86
TV,13841,FOCUS ULTRA LT 5,165
TV,13876,APACHE,1
TV,13888,,2760
TV,13888,FANTIC F NC WG,39578
TV,13888,FANTIC F NC WG KG 1,11
TV,13888,FANTIC F NC WG KG 5,30
TV,13895,,5
TV,13895,SAVIRAN STAR,1445
TV,13905,,2
TV,13905,BANJO,161
TV,13926,SPONSOR,148.5
TV,13927,ZAMIR 18,0.5
TV,13981,,159.3
TV,13981,CORAGEN,808.75
TV,13981,CORAGEN (coragen mais 4 HA),2
TV,13981,CORAGEN ML 500,6
TV,13983,HUSSAR MAXX PRO,11
TV,13998,PYRUS 400 SC,76
TV,13998,PYRUS 400 SC DA 1 LT,6
TV,14020,,17
TV,14020,LIDAL,41
TV,14020,LIDAL  LT,36
TV,14024,PERFIL 10 WP,14.5
TV,14044,JOKER 480,108
TV,14058,,20.25
TV,14058,FEINZIN 70 DF,586.8
TV,14058,"FEINZIN 70 DF 0,25",5
